kick_distance,roof,surface,half_seconds_remaining,score_differential,wind_speed_mph,wind_dir,humidity_pct,weather_type,temp_f,fg_made
35.0,outdoors,grass,689.0,-7.0,6.0,SOUTHWEST,72.0,cloudy,55.0,1
44.0,outdoors,grass,3.0,-11.0,6.0,SOUTHWEST,72.0,cloudy,55.0,0
52.0,outdoors,grass,787.0,11.0,6.0,SOUTHWEST,72.0,cloudy,55.0,0
30.0,outdoors,grass,1667.0,0.0,6.0,SSW,59.0,cloudy,52.0,1
31.0,dome,astroturf,1479.0,0.0,,,,other,,1
43.0,dome,astroturf,120.0,-10.0,,,,other,,1
32.0,outdoors,grass,670.0,7.0,14.0,WEST,80.0,cloudy,57.0,1
22.0,outdoors,grass,900.0,17.0,14.0,WEST,80.0,cloudy,57.0,1
45.0,outdoors,grass,754.0,-20.0,14.0,WEST,80.0,cloudy,57.0,0
44.0,outdoors,grass,549.0,20.0,14.0,WEST,80.0,cloudy,57.0,1
42.0,outdoors,grass,1274.0,7.0,6.0,NE,25.0,cloudy,52.0,1
22.0,outdoors,grass,590.0,10.0,6.0,NE,25.0,cloudy,52.0,1
29.0,outdoors,grass,111.0,20.0,6.0,NE,25.0,cloudy,52.0,0
27.0,outdoors,grass,795.0,34.0,6.0,NE,25.0,cloudy,52.0,1
41.0,outdoors,grass,979.0,0.0,0.0,,93.0,rain,48.0,1
34.0,outdoors,grass,128.0,11.0,0.0,,93.0,rain,48.0,0
44.0,outdoors,grass,446.0,3.0,0.0,,93.0,rain,48.0,1
31.0,outdoors,grass,41.0,-1.0,0.0,,93.0,rain,48.0,1
46.0,outdoors,grass,1304.0,0.0,7.0,SW,65.0,cloudy,63.0,0
25.0,outdoors,grass,775.0,0.0,7.0,SW,65.0,cloudy,63.0,1
23.0,outdoors,grass,193.0,-3.0,7.0,SW,65.0,cloudy,63.0,1
47.0,outdoors,grass,4.0,0.0,7.0,SW,65.0,cloudy,63.0,0
54.0,outdoors,grass,1079.0,7.0,7.0,SW,65.0,cloudy,63.0,0
26.0,outdoors,grass,328.0,0.0,7.0,SW,65.0,cloudy,63.0,1
24.0,outdoors,fieldturf,1658.0,0.0,10.0,,53.0,cloudy,44.0,1
44.0,outdoors,fieldturf,1192.0,-3.0,10.0,,53.0,cloudy,44.0,1
49.0,outdoors,fieldturf,803.0,7.0,10.0,,53.0,cloudy,44.0,0
52.0,outdoors,fieldturf,670.0,-7.0,10.0,,53.0,cloudy,44.0,0
44.0,outdoors,fieldturf,367.0,7.0,10.0,,53.0,cloudy,44.0,0
34.0,outdoors,fieldturf,231.0,-7.0,10.0,,53.0,cloudy,44.0,1
33.0,outdoors,grass,995.0,-7.0,8.0,SE,43.0,clear,18.0,1
40.0,outdoors,grass,333.0,4.0,8.0,SE,43.0,clear,18.0,0
23.0,outdoors,grass,120.0,-4.0,8.0,SE,43.0,clear,18.0,1
54.0,outdoors,grass,8.0,-1.0,8.0,SE,43.0,clear,18.0,1
25.0,outdoors,grass,1605.0,-2.0,8.0,SE,43.0,clear,18.0,1
47.0,outdoors,grass,530.0,6.0,8.0,SE,43.0,clear,18.0,1
48.0,outdoors,grass,579.0,-7.0,9.0,WSW,49.0,clear,67.0,1
26.0,outdoors,grass,248.0,-4.0,9.0,WSW,49.0,clear,67.0,1
37.0,outdoors,grass,1047.0,15.0,9.0,WSW,49.0,clear,67.0,1
47.0,outdoors,grass,331.0,11.0,9.0,WSW,49.0,clear,67.0,1
43.0,dome,astroturf,4.0,-7.0,,,,other,73.0,0
24.0,dome,astroturf,169.0,0.0,,,,other,73.0,1
24.0,outdoors,astroplay,525.0,0.0,17.0,,42.0,clear,70.0,1
48.0,outdoors,astroplay,1412.0,4.0,17.0,,42.0,clear,70.0,0
36.0,outdoors,fieldturf,1226.0,0.0,0.0,,73.0,clear,53.0,1
36.0,outdoors,fieldturf,675.0,-3.0,0.0,,73.0,clear,53.0,0
23.0,outdoors,fieldturf,223.0,-3.0,0.0,,73.0,clear,53.0,1
35.0,outdoors,fieldturf,769.0,0.0,0.0,,73.0,clear,53.0,1
19.0,closed,grass,1059.0,0.0,,,,other,,1
21.0,closed,grass,358.0,4.0,,,,other,,1
38.0,closed,grass,6.0,7.0,,,,other,,0
32.0,closed,grass,900.0,0.0,,,,other,,1
31.0,closed,grass,195.0,4.0,,,,other,,1
37.0,closed,grass,774.0,0.0,,,,other,,0
28.0,closed,grass,45.0,0.0,,,,other,,1
36.0,outdoors,grass,1632.0,0.0,3.0,EAST,77.0,cloudy,56.0,1
41.0,outdoors,grass,9.0,10.0,3.0,EAST,77.0,cloudy,56.0,1
42.0,outdoors,grass,1700.0,13.0,3.0,EAST,77.0,cloudy,56.0,1
45.0,outdoors,grass,951.0,-9.0,3.0,EAST,77.0,cloudy,56.0,0
33.0,outdoors,grass,605.0,9.0,3.0,EAST,77.0,cloudy,56.0,1
30.0,outdoors,grass,402.0,-7.0,0.0,CALM,90.0,rain,70.0,1
30.0,outdoors,grass,1467.0,-11.0,0.0,CALM,90.0,rain,70.0,1
21.0,outdoors,grass,1129.0,8.0,0.0,CALM,90.0,rain,70.0,1
43.0,outdoors,grass,1336.0,7.0,14.0,WNW,76.0,cloudy,30.0,1
41.0,outdoors,grass,142.0,-3.0,14.0,WNW,76.0,cloudy,30.0,1
35.0,outdoors,grass,9.0,0.0,14.0,WNW,76.0,cloudy,30.0,1
27.0,outdoors,grass,1427.0,0.0,12.0,,59.0,clear,61.0,1
31.0,outdoors,grass,895.0,3.0,12.0,,59.0,clear,61.0,1
45.0,outdoors,grass,275.0,1.0,12.0,,59.0,clear,61.0,0
23.0,outdoors,grass,133.0,1.0,12.0,,59.0,clear,61.0,1
46.0,outdoors,grass,521.0,4.0,12.0,,59.0,clear,61.0,1
45.0,outdoors,sportturf,714.0,0.0,6.0,,80.0,cloudy,55.0,1
21.0,outdoors,sportturf,216.0,-3.0,6.0,,80.0,cloudy,55.0,1
46.0,outdoors,sportturf,1385.0,14.0,6.0,,80.0,cloudy,55.0,1
40.0,outdoors,sportturf,4.0,-3.0,6.0,,80.0,cloudy,55.0,1
42.0,outdoors,sportturf,399.0,0.0,6.0,,80.0,cloudy,55.0,1
28.0,outdoors,grass,1021.0,-7.0,10.0,NE,100.0,rain,38.0,0
24.0,outdoors,grass,123.0,-14.0,10.0,NE,100.0,rain,38.0,1
38.0,outdoors,grass,4.0,11.0,10.0,NE,100.0,rain,38.0,1
49.0,outdoors,grass,1633.0,14.0,10.0,NE,100.0,rain,38.0,0
37.0,outdoors,grass,468.0,7.0,10.0,NE,100.0,rain,38.0,1
22.0,outdoors,grass,341.0,-14.0,0.0,,11.0,other,58.0,1
29.0,outdoors,grass,5.0,4.0,0.0,,11.0,other,58.0,1
27.0,outdoors,grass,368.0,0.0,0.0,,11.0,other,58.0,1
24.0,outdoors,grass,4.0,-3.0,0.0,,11.0,other,58.0,1
49.0,outdoors,grass,628.0,0.0,0.0,,11.0,other,58.0,1
44.0,dome,fieldturf,6.0,-7.0,,,,other,,0
40.0,dome,fieldturf,1447.0,7.0,,,,other,,1
22.0,dome,fieldturf,569.0,4.0,,,,other,,1
28.0,outdoors,grass,1422.0,-7.0,10.0,EAST,66.0,clear,74.0,1
31.0,outdoors,grass,1024.0,-4.0,10.0,EAST,66.0,clear,74.0,1
51.0,outdoors,grass,12.0,-13.0,10.0,EAST,66.0,clear,74.0,1
22.0,outdoors,grass,952.0,10.0,10.0,EAST,66.0,clear,74.0,1
32.0,outdoors,grass,1062.0,-7.0,12.0,SW,42.0,clear,51.0,1
44.0,outdoors,grass,775.0,4.0,12.0,SW,42.0,clear,51.0,0
43.0,outdoors,grass,892.0,4.0,12.0,SW,42.0,clear,51.0,0
40.0,closed,grass,345.0,-7.0,12.0,SOUTH,53.0,other,70.0,1
49.0,closed,grass,76.0,4.0,12.0,SOUTH,53.0,other,70.0,0
52.0,closed,grass,8.0,-4.0,12.0,SOUTH,53.0,other,70.0,0
35.0,closed,grass,851.0,-10.0,12.0,SOUTH,53.0,other,70.0,1
42.0,closed,grass,89.0,-7.0,12.0,SOUTH,53.0,other,70.0,1
26.0,outdoors,fieldturf,570.0,0.0,16.0,WEST,42.0,clear,47.0,1
50.0,outdoors,fieldturf,466.0,17.0,16.0,WEST,42.0,clear,47.0,0
23.0,outdoors,dessograss,594.0,-7.0,14.0,WSW,53.0,cloudy,41.0,1
39.0,outdoors,dessograss,691.0,-4.0,14.0,WSW,53.0,cloudy,41.0,1
44.0,outdoors,dessograss,515.0,1.0,14.0,WSW,53.0,cloudy,41.0,1
41.0,outdoors,fieldturf,799.0,7.0,9.0,NE,85.0,clear,42.0,0
36.0,outdoors,fieldturf,548.0,7.0,9.0,NE,85.0,clear,42.0,1
41.0,outdoors,fieldturf,1060.0,24.0,9.0,NE,85.0,clear,42.0,1
46.0,outdoors,grass,1180.0,2.0,8.0,NORTH,93.0,rain,55.0,1
48.0,outdoors,grass,547.0,-2.0,8.0,NORTH,93.0,rain,55.0,1
42.0,dome,fieldturf,938.0,7.0,,,45.0,other,74.0,1
28.0,dome,fieldturf,159.0,3.0,,,45.0,other,74.0,1
49.0,dome,fieldturf,795.0,-1.0,,,45.0,other,74.0,1
46.0,dome,fieldturf,562.0,2.0,,,45.0,other,74.0,1
32.0,dome,fieldturf,218.0,5.0,,,45.0,other,74.0,1
40.0,outdoors,grass,1113.0,-7.0,8.0,WSW,48.0,clear,71.0,0
48.0,outdoors,grass,11.0,-14.0,8.0,WSW,48.0,clear,71.0,0
21.0,outdoors,grass,1442.0,-14.0,8.0,WSW,48.0,clear,71.0,1
33.0,outdoors,fieldturf,880.0,7.0,10.0,,26.0,cloudy,60.0,1
42.0,outdoors,fieldturf,840.0,23.0,10.0,,26.0,cloudy,60.0,1
28.0,dome,astroturf,1245.0,7.0,,,,other,,1
28.0,dome,astroturf,349.0,-10.0,,,,other,,1
51.0,dome,astroturf,4.0,0.0,,,,other,,1
43.0,dome,astroturf,1449.0,0.0,,,,other,,1
40.0,dome,astroturf,429.0,-17.0,,,,other,,1
29.0,dome,astroturf,211.0,-7.0,,,,other,,1
51.0,outdoors,grass,1577.0,0.0,9.0,SW,51.0,cloudy,49.0,0
25.0,outdoors,grass,149.0,0.0,9.0,SW,51.0,cloudy,49.0,1
48.0,outdoors,grass,1534.0,-4.0,9.0,SW,51.0,cloudy,49.0,0
45.0,outdoors,grass,1267.0,4.0,9.0,SW,51.0,cloudy,49.0,1
49.0,outdoors,grass,778.0,0.0,9.0,SW,51.0,cloudy,49.0,1
20.0,outdoors,grass,1478.0,0.0,12.0,W,16.0,clear,59.0,1
32.0,outdoors,grass,946.0,-4.0,12.0,W,16.0,clear,59.0,0
38.0,outdoors,grass,539.0,-4.0,12.0,W,16.0,clear,59.0,0
35.0,outdoors,grass,195.0,4.0,12.0,W,16.0,clear,59.0,1
49.0,outdoors,grass,1512.0,-7.0,12.0,W,16.0,clear,59.0,0
48.0,outdoors,grass,1341.0,7.0,12.0,W,16.0,clear,59.0,1
38.0,outdoors,grass,780.0,3.0,12.0,W,16.0,clear,59.0,1
29.0,outdoors,grass,29.0,6.0,12.0,W,16.0,clear,59.0,1
48.0,outdoors,sportturf,1447.0,-7.0,10.0,SW,51.0,other,42.0,1
40.0,outdoors,sportturf,205.0,-4.0,10.0,SW,51.0,other,42.0,1
28.0,outdoors,sportturf,120.0,1.0,10.0,SW,51.0,other,42.0,1
47.0,outdoors,sportturf,900.0,18.0,10.0,SW,51.0,other,42.0,1
41.0,outdoors,sportturf,701.0,28.0,10.0,SW,51.0,other,42.0,1
46.0,outdoors,grass,1117.0,0.0,0.0,CALM,,other,46.0,0
47.0,outdoors,grass,310.0,0.0,0.0,CALM,,other,46.0,1
28.0,outdoors,grass,14.0,-3.0,0.0,CALM,,other,46.0,1
41.0,outdoors,grass,1231.0,0.0,0.0,CALM,,other,46.0,0
45.0,outdoors,grass,956.0,0.0,0.0,CALM,,other,46.0,0
52.0,outdoors,fieldturf,252.0,0.0,9.0,NNW,62.0,cloudy,37.0,0
27.0,outdoors,fieldturf,22.0,0.0,9.0,NNW,62.0,cloudy,37.0,1
35.0,outdoors,fieldturf,1309.0,-3.0,9.0,NNW,62.0,cloudy,37.0,1
36.0,dome,fieldturf,436.0,7.0,,,,other,,0
34.0,dome,fieldturf,56.0,0.0,,,,other,,0
24.0,outdoors,grass,675.0,-14.0,16.0,SE,78.0,cloudy,35.0,1
38.0,outdoors,grass,601.0,-11.0,16.0,SE,78.0,cloudy,35.0,1
35.0,outdoors,grass,1316.0,-1.0,16.0,SE,78.0,cloudy,35.0,1
45.0,outdoors,grass,947.0,2.0,16.0,SE,78.0,cloudy,35.0,1
25.0,outdoors,sportturf,1463.0,0.0,20.0,NW,53.0,clear,34.0,1
22.0,outdoors,sportturf,135.0,4.0,20.0,NW,53.0,clear,34.0,1
38.0,outdoors,sportturf,1599.0,-7.0,20.0,NW,53.0,clear,34.0,1
29.0,outdoors,grass,1127.0,0.0,23.0,NW,51.0,cloudy,30.0,1
22.0,outdoors,grass,900.0,-3.0,23.0,NW,51.0,cloudy,30.0,1
21.0,outdoors,grass,369.0,16.0,23.0,NW,51.0,cloudy,30.0,1
35.0,outdoors,grass,209.0,7.0,7.0,NORTH,,rain,56.0,1
41.0,outdoors,grass,1284.0,17.0,7.0,NORTH,,rain,56.0,0
28.0,outdoors,grass,120.0,24.0,7.0,NORTH,,rain,56.0,1
40.0,outdoors,grass,1529.0,0.0,0.0,CALM,70.0,clear,42.0,1
21.0,outdoors,grass,1310.0,-3.0,0.0,CALM,70.0,clear,42.0,1
35.0,outdoors,grass,541.0,-7.0,0.0,CALM,70.0,clear,42.0,1
36.0,outdoors,grass,113.0,-4.0,0.0,CALM,70.0,clear,42.0,1
23.0,outdoors,grass,6.0,-1.0,0.0,CALM,70.0,clear,42.0,1
26.0,outdoors,grass,1340.0,9.0,0.0,CALM,70.0,clear,42.0,1
40.0,outdoors,grass,1064.0,-12.0,0.0,CALM,70.0,clear,42.0,1
47.0,outdoors,grass,332.0,0.0,8.0,W,23.0,cloudy,63.0,1
29.0,outdoors,grass,1010.0,0.0,15.0,,69.0,snow,28.0,1
54.0,outdoors,grass,3.0,3.0,15.0,,69.0,snow,28.0,0
38.0,outdoors,astroplay,1228.0,0.0,12.0,WNW,41.0,clear,30.0,1
50.0,outdoors,astroplay,5.0,-4.0,12.0,WNW,41.0,clear,30.0,0
40.0,outdoors,astroplay,1063.0,-11.0,12.0,WNW,41.0,clear,30.0,1
32.0,outdoors,astroplay,666.0,8.0,12.0,WNW,41.0,clear,30.0,1
47.0,outdoors,dessograss,1325.0,0.0,7.0,WNW,54.0,cloudy,30.0,0
44.0,outdoors,dessograss,900.0,-7.0,7.0,WNW,54.0,cloudy,30.0,1
48.0,outdoors,dessograss,1.0,10.0,7.0,WNW,54.0,cloudy,30.0,0
40.0,outdoors,dessograss,859.0,17.0,7.0,WNW,54.0,cloudy,30.0,1
40.0,dome,astroturf,1341.0,0.0,,,,other,66.0,0
52.0,dome,astroturf,875.0,0.0,,,,other,66.0,0
36.0,dome,astroturf,211.0,7.0,,,,other,66.0,1
35.0,dome,astroturf,2.0,10.0,,,,other,66.0,1
49.0,dome,astroturf,1276.0,-13.0,,,,other,66.0,0
28.0,outdoors,grass,1342.0,0.0,10.0,SE,62.0,cloudy,35.0,1
26.0,outdoors,grass,485.0,-4.0,10.0,SE,62.0,cloudy,35.0,1
29.0,outdoors,grass,116.0,-1.0,10.0,SE,62.0,cloudy,35.0,1
37.0,outdoors,grass,1138.0,10.0,10.0,SE,62.0,cloudy,35.0,1
39.0,outdoors,grass,292.0,6.0,10.0,SE,62.0,cloudy,35.0,0
49.0,dome,fieldturf,1292.0,-7.0,5.0,SW,64.0,other,49.0,0
44.0,dome,fieldturf,1021.0,7.0,5.0,SW,64.0,other,49.0,0
35.0,dome,fieldturf,138.0,7.0,5.0,SW,64.0,other,49.0,0
28.0,outdoors,fieldturf,1558.0,0.0,15.0,NNW,57.0,clear,27.0,1
26.0,outdoors,fieldturf,1331.0,-3.0,15.0,NNW,57.0,clear,27.0,0
34.0,outdoors,fieldturf,564.0,3.0,15.0,NNW,57.0,clear,27.0,0
41.0,outdoors,fieldturf,647.0,10.0,15.0,NNW,57.0,clear,27.0,1
43.0,dome,astroturf,614.0,14.0,,,,other,,1
32.0,outdoors,grass,1375.0,-7.0,7.0,SOUTH,57.0,clear,55.0,1
37.0,outdoors,grass,1317.0,4.0,7.0,SOUTH,57.0,clear,55.0,1
28.0,outdoors,grass,762.0,-7.0,7.0,SOUTH,57.0,clear,55.0,1
50.0,outdoors,grass,9.0,-11.0,7.0,SOUTH,57.0,clear,55.0,0
23.0,outdoors,grass,361.0,5.0,7.0,SOUTH,57.0,clear,55.0,1
29.0,outdoors,grass,1185.0,0.0,10.0,,89.0,cloudy,37.0,1
39.0,outdoors,grass,836.0,3.0,10.0,,89.0,cloudy,37.0,1
27.0,outdoors,grass,620.0,-6.0,10.0,,89.0,cloudy,37.0,1
41.0,outdoors,grass,4.0,-4.0,10.0,,89.0,cloudy,37.0,0
32.0,outdoors,grass,433.0,-4.0,10.0,,89.0,cloudy,37.0,1
21.0,outdoors,grass,1270.0,-7.0,4.0,SOUTH,36.0,other,63.0,1
35.0,outdoors,grass,509.0,-3.0,4.0,SOUTH,36.0,other,63.0,0
44.0,outdoors,grass,75.0,-3.0,4.0,SOUTH,36.0,other,63.0,1
49.0,outdoors,grass,8.0,0.0,4.0,SOUTH,36.0,other,63.0,1
38.0,outdoors,grass,1370.0,-7.0,6.0,S,37.0,cloudy,52.0,0
51.0,outdoors,grass,998.0,7.0,6.0,S,37.0,cloudy,52.0,1
39.0,outdoors,grass,365.0,-10.0,6.0,S,37.0,cloudy,52.0,1
48.0,outdoors,grass,76.0,0.0,6.0,S,37.0,cloudy,52.0,1
36.0,outdoors,grass,11.0,-3.0,6.0,S,37.0,cloudy,52.0,1
25.0,outdoors,grass,596.0,0.0,6.0,S,37.0,cloudy,52.0,1
50.0,outdoors,grass,2.0,14.0,13.0,NE,92.0,rain,36.0,0
34.0,outdoors,grass,1179.0,14.0,13.0,NE,92.0,rain,36.0,1
20.0,outdoors,grass,559.0,17.0,13.0,NE,92.0,rain,36.0,1
29.0,outdoors,grass,223.0,-21.0,12.0,SOUTH,88.0,cloudy,29.0,1
48.0,outdoors,grass,0.0,18.0,12.0,SOUTH,88.0,cloudy,29.0,0
35.0,outdoors,grass,1356.0,25.0,12.0,SOUTH,88.0,cloudy,29.0,1
20.0,outdoors,grass,1262.0,-7.0,8.0,WSW,52.0,clear,61.0,1
32.0,outdoors,grass,542.0,4.0,8.0,WSW,52.0,clear,61.0,1
26.0,outdoors,grass,1436.0,-14.0,8.0,WSW,52.0,clear,61.0,1
36.0,outdoors,grass,618.0,7.0,7.0,SW,93.0,rain,67.0,1
23.0,outdoors,grass,38.0,10.0,7.0,SW,93.0,rain,67.0,1
38.0,outdoors,grass,1446.0,-13.0,7.0,SW,93.0,rain,67.0,1
26.0,outdoors,grass,1328.0,10.0,7.0,SW,93.0,rain,67.0,1
41.0,outdoors,grass,915.0,13.0,7.0,SW,93.0,rain,67.0,0
24.0,outdoors,grass,1343.0,-7.0,8.0,N,50.0,snow,25.0,1
22.0,outdoors,grass,856.0,4.0,8.0,N,50.0,snow,25.0,1
23.0,outdoors,grass,440.0,-7.0,8.0,N,50.0,snow,25.0,1
31.0,outdoors,grass,154.0,4.0,8.0,N,50.0,snow,25.0,1
34.0,outdoors,grass,26.0,-7.0,8.0,N,50.0,snow,25.0,0
38.0,outdoors,grass,1694.0,0.0,6.0,W,78.0,cloudy,33.0,1
22.0,outdoors,grass,73.0,-10.0,6.0,W,78.0,cloudy,33.0,1
22.0,outdoors,grass,1153.0,7.0,6.0,W,78.0,cloudy,33.0,1
46.0,outdoors,grass,812.0,10.0,6.0,W,78.0,cloudy,33.0,0
35.0,dome,fieldturf,1327.0,7.0,5.0,NE,68.0,other,48.0,1
43.0,dome,fieldturf,190.0,-10.0,5.0,NE,68.0,other,48.0,0
49.0,dome,fieldturf,10.0,17.0,5.0,NE,68.0,other,48.0,0
46.0,outdoors,grass,175.0,7.0,8.0,NE,73.0,cloudy,70.0,1
27.0,outdoors,grass,30.0,-10.0,8.0,NE,73.0,cloudy,70.0,1
42.0,outdoors,grass,125.0,7.0,8.0,NE,73.0,cloudy,70.0,1
50.0,outdoors,grass,19.0,-10.0,8.0,NE,73.0,cloudy,70.0,1
28.0,outdoors,fieldturf,1440.0,0.0,15.0,E,100.0,snow,30.0,1
43.0,outdoors,fieldturf,1077.0,-3.0,15.0,E,100.0,snow,30.0,0
41.0,outdoors,fieldturf,8.0,3.0,15.0,E,100.0,snow,30.0,1
20.0,outdoors,fieldturf,626.0,-6.0,15.0,E,100.0,snow,30.0,0
31.0,dome,astroturf,23.0,-12.0,,,,other,,1
38.0,dome,astroturf,1244.0,-9.0,,,,other,,1
33.0,dome,astroturf,863.0,6.0,,,,other,,1
46.0,dome,astroturf,102.0,2.0,,,,other,,1
23.0,outdoors,grass,3.0,-7.0,5.0,WSW,92.0,snow,30.0,1
34.0,outdoors,grass,1017.0,11.0,5.0,WSW,92.0,snow,30.0,1
30.0,outdoors,grass,423.0,7.0,5.0,WSW,92.0,snow,30.0,1
49.0,outdoors,fieldturf,766.0,-14.0,3.0,SE,97.0,cloudy,49.0,1
38.0,outdoors,fieldturf,253.0,-18.0,3.0,SE,97.0,cloudy,49.0,0
33.0,outdoors,fieldturf,10.0,-18.0,3.0,SE,97.0,cloudy,49.0,0
26.0,outdoors,grass,1481.0,0.0,12.0,NNW,29.0,clear,53.0,1
38.0,outdoors,grass,3.0,17.0,12.0,NNW,29.0,clear,53.0,1
37.0,outdoors,grass,1133.0,20.0,12.0,NNW,29.0,clear,53.0,1
37.0,outdoors,grass,5.0,-7.0,12.0,,67.0,clear,34.0,0
46.0,outdoors,grass,900.0,14.0,12.0,,67.0,clear,34.0,0
26.0,dome,astroturf,283.0,0.0,,,,clear,57.0,1
48.0,dome,astroturf,4.0,-10.0,,,,clear,57.0,1
50.0,dome,astroturf,1110.0,7.0,,,,clear,57.0,1
40.0,dome,astroturf,8.0,-14.0,,,,other,,1
24.0,dome,astroturf,270.0,11.0,,,,other,,1
42.0,outdoors,grass,120.0,14.0,7.0,SW,35.0,clear,42.0,1
44.0,outdoors,grass,1378.0,17.0,7.0,SW,35.0,clear,42.0,1
31.0,outdoors,grass,698.0,7.0,6.0,NE,83.0,cloudy,54.0,1
27.0,outdoors,grass,1684.0,24.0,6.0,NE,83.0,cloudy,54.0,1
46.0,dome,astroturf,3.0,21.0,,,,other,63.0,1
28.0,outdoors,astroplay,1017.0,7.0,20.0,SW,50.0,clear,35.0,1
30.0,outdoors,astroplay,535.0,10.0,20.0,SW,50.0,clear,35.0,1
23.0,outdoors,astroplay,1625.0,-13.0,20.0,SW,50.0,clear,35.0,1
29.0,outdoors,fieldturf,6.0,-7.0,12.0,NNW,47.0,clear,30.0,1
33.0,outdoors,grass,1164.0,0.0,9.0,NE,,other,52.0,1
43.0,outdoors,grass,814.0,-3.0,9.0,NE,,other,52.0,1
38.0,outdoors,grass,1116.0,-7.0,9.0,NE,,other,52.0,1
35.0,outdoors,grass,914.0,4.0,9.0,NE,,other,52.0,1
21.0,outdoors,grass,576.0,7.0,9.0,NE,,other,52.0,0
24.0,outdoors,fieldturf,1676.0,0.0,10.0,,72.0,cloudy,57.0,1
45.0,outdoors,fieldturf,1447.0,-3.0,10.0,,72.0,cloudy,57.0,1
42.0,outdoors,fieldturf,9.0,7.0,10.0,,72.0,cloudy,57.0,1
21.0,outdoors,fieldturf,1506.0,10.0,10.0,,72.0,cloudy,57.0,1
49.0,outdoors,fieldturf,687.0,13.0,10.0,,72.0,cloudy,57.0,1
31.0,outdoors,dessograss,5.0,-14.0,15.0,SSW,43.0,other,36.0,1
47.0,outdoors,dessograss,858.0,11.0,15.0,SSW,43.0,other,36.0,1
40.0,outdoors,dessograss,310.0,7.0,15.0,SSW,43.0,other,36.0,1
33.0,outdoors,grass,1320.0,-7.0,16.0,SW,58.0,clear,35.0,1
42.0,outdoors,grass,1195.0,4.0,16.0,SW,58.0,clear,35.0,0
25.0,outdoors,grass,900.0,-4.0,16.0,SW,58.0,clear,35.0,1
47.0,outdoors,grass,633.0,1.0,16.0,SW,58.0,clear,35.0,0
22.0,outdoors,grass,839.0,0.0,16.0,SW,58.0,clear,35.0,1
49.0,open,grass,646.0,0.0,20.0,SOUTH,57.0,other,70.0,1
41.0,open,grass,5.0,4.0,20.0,SOUTH,57.0,other,70.0,1
26.0,open,grass,704.0,0.0,20.0,SOUTH,57.0,other,70.0,1
27.0,outdoors,grass,1516.0,0.0,22.0,SW,47.0,clear,46.0,1
19.0,outdoors,grass,1068.0,4.0,22.0,SW,47.0,clear,46.0,1
30.0,outdoors,grass,504.0,0.0,22.0,SW,47.0,clear,46.0,0
31.0,outdoors,grass,209.0,0.0,22.0,SW,47.0,clear,46.0,0
33.0,outdoors,grass,493.0,0.0,22.0,SW,47.0,clear,46.0,0
45.0,outdoors,grass,10.0,0.0,22.0,SW,47.0,clear,46.0,1
40.0,outdoors,grass,531.0,-21.0,10.0,NNW,41.0,clear,42.0,0
24.0,outdoors,grass,1461.0,28.0,10.0,NNW,41.0,clear,42.0,0
24.0,outdoors,grass,774.0,28.0,10.0,NNW,41.0,clear,42.0,1
42.0,outdoors,fieldturf,1030.0,7.0,7.0,SSW,31.0,cloudy,50.0,1
33.0,outdoors,fieldturf,804.0,17.0,7.0,SSW,31.0,cloudy,50.0,1
28.0,outdoors,fieldturf,541.0,-20.0,7.0,SSW,31.0,cloudy,50.0,1
34.0,outdoors,fieldturf,4.0,17.0,7.0,SSW,31.0,cloudy,50.0,1
52.0,outdoors,grass,691.0,-7.0,6.0,NW,42.0,clear,46.0,0
48.0,outdoors,grass,1469.0,-14.0,6.0,NW,42.0,clear,46.0,1
38.0,outdoors,grass,613.0,18.0,6.0,NW,42.0,clear,46.0,1
42.0,outdoors,grass,1284.0,-7.0,10.0,S,34.0,clear,56.0,1
42.0,outdoors,grass,315.0,-4.0,10.0,S,34.0,clear,56.0,1
52.0,outdoors,grass,1455.0,-6.0,10.0,S,34.0,clear,56.0,0
18.0,outdoors,grass,77.0,5.0,10.0,S,34.0,clear,56.0,1
24.0,dome,fieldturf,1325.0,0.0,7.0,NW,73.0,other,70.0,1
27.0,dome,fieldturf,1621.0,3.0,7.0,NW,73.0,other,70.0,1
33.0,outdoors,grass,287.0,7.0,15.0,S,89.0,cloudy,45.0,1
40.0,outdoors,grass,37.0,10.0,15.0,S,89.0,cloudy,45.0,0
31.0,outdoors,grass,1143.0,-10.0,15.0,S,89.0,cloudy,45.0,1
39.0,closed,grass,655.0,0.0,12.0,S,87.0,other,70.0,1
36.0,closed,grass,113.0,4.0,12.0,S,87.0,other,70.0,1
43.0,closed,grass,5.0,0.0,12.0,S,87.0,other,70.0,1
30.0,dome,fieldturf,462.0,-7.0,,,,other,,0
22.0,outdoors,grass,994.0,0.0,4.0,SOUTH,16.0,other,51.0,1
44.0,outdoors,grass,603.0,-3.0,4.0,SOUTH,16.0,other,51.0,0
26.0,outdoors,grass,28.0,3.0,4.0,SOUTH,16.0,other,51.0,1
46.0,outdoors,grass,412.0,8.0,4.0,SOUTH,16.0,other,51.0,1
23.0,outdoors,grass,1357.0,0.0,10.0,EAST,63.0,clear,73.0,1
43.0,outdoors,grass,890.0,3.0,10.0,EAST,63.0,clear,73.0,1
36.0,outdoors,grass,18.0,-13.0,10.0,EAST,63.0,clear,73.0,1
22.0,outdoors,grass,1405.0,-10.0,10.0,EAST,63.0,clear,73.0,1
